"","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalues","rank","leading_edge","core_enrichment"
"GO:0044406","GO:0044406","adhesion of symbiont to host",27,0.627856570717495,1.7373197891599,0.00116360251338143,0.0334320778671181,0.0245896162327104,1017,"tags=59%, list=31%, signal=41%","PF3D7_0617400/PF3D7_0302200/PF3D7_0711700/PF3D7_0201600/PF3D7_0712900/PF3D7_0412700/PF3D7_0712000/PF3D7_0302500/PF3D7_0600200/PF3D7_1300300/PF3D7_1240400/PF3D7_0421300/PF3D7_0800300/PF3D7_0712800/PF3D7_0800200/PF3D7_1150400"
"GO:0009127","GO:0009127","purine nucleoside monophosphate biosynthetic process",26,-0.529605326019647,-1.97621575914592,0.00135961930659415,0.0334320778671181,0.0245896162327104,901,"tags=65%, list=27%, signal=48%","PF3D7_0705900/PF3D7_1464700/PF3D7_1125100/PF3D7_0624000/PF3D7_1012600/PF3D7_1120100/PF3D7_0626800/PF3D7_1037100/PF3D7_1439900/PF3D7_1147700/PF3D7_1235700/PF3D7_1029600/PF3D7_0922500/PF3D7_1214900/PF3D7_1015900/PF3D7_1462800/PF3D7_1324900"
"GO:0009168","GO:0009168","purine ribonucleoside monophosphate biosynthetic process",26,-0.529605326019647,-1.97621575914592,0.00135961930659415,0.0334320778671181,0.0245896162327104,901,"tags=65%, list=27%, signal=48%","PF3D7_0705900/PF3D7_1464700/PF3D7_1125100/PF3D7_0624000/PF3D7_1012600/PF3D7_1120100/PF3D7_0626800/PF3D7_1037100/PF3D7_1439900/PF3D7_1147700/PF3D7_1235700/PF3D7_1029600/PF3D7_0922500/PF3D7_1214900/PF3D7_1015900/PF3D7_1462800/PF3D7_1324900"
"GO:0009156","GO:0009156","ribonucleoside monophosphate biosynthetic process",27,-0.546483947229626,-2.04723210476358,0.00142045454545455,0.0334320778671181,0.0245896162327104,901,"tags=67%, list=27%, signal=49%","PF3D7_0705900/PF3D7_1464700/PF3D7_1125100/PF3D7_0624000/PF3D7_1012600/PF3D7_1120100/PF3D7_0626800/PF3D7_1037100/PF3D7_1439900/PF3D7_1147700/PF3D7_1235700/PF3D7_1029600/PF3D7_0922500/PF3D7_1214900/PF3D7_1015900/PF3D7_1462800/PF3D7_1324900/PF3D7_0603300"
"GO:0009124","GO:0009124","nucleoside monophosphate biosynthetic process",28,-0.545843035532828,-2.06443401017721,0.00143884892086331,0.0334320778671181,0.0245896162327104,901,"tags=64%, list=27%, signal=47%","PF3D7_0705900/PF3D7_1464700/PF3D7_1125100/PF3D7_0624000/PF3D7_1012600/PF3D7_1120100/PF3D7_0626800/PF3D7_1037100/PF3D7_1439900/PF3D7_1147700/PF3D7_1235700/PF3D7_1029600/PF3D7_0922500/PF3D7_1214900/PF3D7_1015900/PF3D7_1462800/PF3D7_1324900/PF3D7_0603300"
"GO:0009141","GO:0009141","nucleoside triphosphate metabolic process",32,-0.477283368678736,-1.84918418209562,0.0016220600162206,0.0339347079037801,0.0249593054801953,946,"tags=62%, list=29%, signal=45%","PF3D7_0622600/PF3D7_0705900/PF3D7_1464700/PF3D7_1125100/PF3D7_0624000/PF3D7_1120100/PF3D7_0626800/PF3D7_1037100/PF3D7_1439900/PF3D7_1251300/PF3D7_1147700/PF3D7_1426900/PF3D7_1235700/PF3D7_0922500/PF3D7_1127100/PF3D7_1214900/PF3D7_1015900/PF3D7_1366500/PF3D7_1462800/PF3D7_1324900"
"GO:0009161","GO:0009161","ribonucleoside monophosphate metabolic process",33,-0.472290817342906,-1.84337450741968,0.00168350168350168,0.0339347079037801,0.0249593054801953,946,"tags=61%, list=29%, signal=44%","PF3D7_0622600/PF3D7_0705900/PF3D7_1464700/PF3D7_1125100/PF3D7_0624000/PF3D7_1012600/PF3D7_1120100/PF3D7_0626800/PF3D7_1037100/PF3D7_1439900/PF3D7_1147700/PF3D7_1426900/PF3D7_1235700/PF3D7_1029600/PF3D7_0922500/PF3D7_1214900/PF3D7_1015900/PF3D7_1462800/PF3D7_1324900/PF3D7_0603300"
"GO:0009123","GO:0009123","nucleoside monophosphate metabolic process",34,-0.47175862309123,-1.86126738198064,0.00171821305841924,0.0339347079037801,0.0249593054801953,946,"tags=59%, list=29%, signal=42%","PF3D7_0622600/PF3D7_0705900/PF3D7_1464700/PF3D7_1125100/PF3D7_0624000/PF3D7_1012600/PF3D7_1120100/PF3D7_0626800/PF3D7_1037100/PF3D7_1439900/PF3D7_1147700/PF3D7_1426900/PF3D7_1235700/PF3D7_1029600/PF3D7_0922500/PF3D7_1214900/PF3D7_1015900/PF3D7_1462800/PF3D7_1324900/PF3D7_0603300"
"GO:0006091","GO:0006091","generation of precursor metabolites and energy",41,-0.445820121407847,-1.85761135395154,0.00206185567010309,0.0387825233186058,0.0285249205487947,738,"tags=46%, list=22%, signal=36%","PF3D7_0627800/PF3D7_1120100/PF3D7_0626800/PF3D7_1037100/PF3D7_1439900/PF3D7_0618500/PF3D7_1426900/PF3D7_1320800/PF3D7_0922500/PF3D7_1108500/PF3D7_1214900/PF3D7_1015900/PF3D7_1462800/PF3D7_1324900/PF3D7_1034400/PF3D7_1147400/mal_mito_3/mal_mito_2/mal_mito_1"
"GO:0009145","GO:0009145","purine nucleoside triphosphate biosynthetic process",24,-0.531423590619733,-1.92786716912802,0.00254291163382072,0.0418520873066328,0.0307826145146719,901,"tags=67%, list=27%, signal=49%","PF3D7_0705900/PF3D7_1464700/PF3D7_1125100/PF3D7_0624000/PF3D7_1120100/PF3D7_0626800/PF3D7_1037100/PF3D7_1439900/PF3D7_1147700/PF3D7_1235700/PF3D7_0922500/PF3D7_1214900/PF3D7_1015900/PF3D7_1366500/PF3D7_1462800/PF3D7_1324900"
"GO:0009201","GO:0009201","ribonucleoside triphosphate biosynthetic process",24,-0.531423590619733,-1.92786716912802,0.00254291163382072,0.0418520873066328,0.0307826145146719,901,"tags=67%, list=27%, signal=49%","PF3D7_0705900/PF3D7_1464700/PF3D7_1125100/PF3D7_0624000/PF3D7_1120100/PF3D7_0626800/PF3D7_1037100/PF3D7_1439900/PF3D7_1147700/PF3D7_1235700/PF3D7_0922500/PF3D7_1214900/PF3D7_1015900/PF3D7_1366500/PF3D7_1462800/PF3D7_1324900"
"GO:0009206","GO:0009206","purine ribonucleoside triphosphate biosynthetic process",24,-0.531423590619733,-1.92786716912802,0.00254291163382072,0.0418520873066328,0.0307826145146719,901,"tags=67%, list=27%, signal=49%","PF3D7_0705900/PF3D7_1464700/PF3D7_1125100/PF3D7_0624000/PF3D7_1120100/PF3D7_0626800/PF3D7_1037100/PF3D7_1439900/PF3D7_1147700/PF3D7_1235700/PF3D7_0922500/PF3D7_1214900/PF3D7_1015900/PF3D7_1366500/PF3D7_1462800/PF3D7_1324900"
"GO:0009142","GO:0009142","nucleoside triphosphate biosynthetic process",25,-0.539401453167622,-1.9826517113759,0.00267558528428094,0.0422742474916388,0.0310931174089069,901,"tags=68%, list=27%, signal=50%","PF3D7_0705900/PF3D7_1464700/PF3D7_1125100/PF3D7_0624000/PF3D7_1120100/PF3D7_0626800/PF3D7_1037100/PF3D7_1439900/PF3D7_1251300/PF3D7_1147700/PF3D7_1235700/PF3D7_0922500/PF3D7_1214900/PF3D7_1015900/PF3D7_1366500/PF3D7_1462800/PF3D7_1324900"
"GO:0017144","GO:0017144","drug metabolic process",55,-0.391696132753072,-1.75587613022776,0.00288184438040346,0.0437818665484371,0.0322019857891237,1115,"tags=58%, list=34%, signal=39%","PF3D7_0406100/PF3D7_0504600/PF3D7_0922200/PF3D7_1311900/PF3D7_1436000/PF3D7_1365500/PF3D7_0622600/PF3D7_0520500/PF3D7_0705900/PF3D7_1464700/PF3D7_1125100/PF3D7_1344000/PF3D7_0624000/PF3D7_1120100/PF3D7_0626800/PF3D7_1037100/PF3D7_1439900/PF3D7_0618500/PF3D7_1147700/PF3D7_1426900/PF3D7_1235600/PF3D7_1235700/PF3D7_1320800/PF3D7_0621200/PF3D7_0922500/PF3D7_1108500/PF3D7_0627500/PF3D7_1214900/PF3D7_1015900/PF3D7_1462800/PF3D7_1324900/PF3D7_1034400"
"GO:0009144","GO:0009144","purine nucleoside triphosphate metabolic process",30,-0.453898109935678,-1.74355039530727,0.00381970970206264,0.0512829696219476,0.0377191195620454,946,"tags=60%, list=29%, signal=43%","PF3D7_0622600/PF3D7_0705900/PF3D7_1464700/PF3D7_1125100/PF3D7_0624000/PF3D7_1120100/PF3D7_0626800/PF3D7_1037100/PF3D7_1439900/PF3D7_1147700/PF3D7_1426900/PF3D7_1235700/PF3D7_0922500/PF3D7_1214900/PF3D7_1015900/PF3D7_1366500/PF3D7_1462800/PF3D7_1324900"
"GO:0009199","GO:0009199","ribonucleoside triphosphate metabolic process",30,-0.453898109935678,-1.74355039530727,0.00381970970206264,0.0512829696219476,0.0377191195620454,946,"tags=60%, list=29%, signal=43%","PF3D7_0622600/PF3D7_0705900/PF3D7_1464700/PF3D7_1125100/PF3D7_0624000/PF3D7_1120100/PF3D7_0626800/PF3D7_1037100/PF3D7_1439900/PF3D7_1147700/PF3D7_1426900/PF3D7_1235700/PF3D7_0922500/PF3D7_1214900/PF3D7_1015900/PF3D7_1366500/PF3D7_1462800/PF3D7_1324900"
"GO:0009205","GO:0009205","purine ribonucleoside triphosphate metabolic process",30,-0.453898109935678,-1.74355039530727,0.00381970970206264,0.0512829696219476,0.0377191195620454,946,"tags=60%, list=29%, signal=43%","PF3D7_0622600/PF3D7_0705900/PF3D7_1464700/PF3D7_1125100/PF3D7_0624000/PF3D7_1120100/PF3D7_0626800/PF3D7_1037100/PF3D7_1439900/PF3D7_1147700/PF3D7_1426900/PF3D7_1235700/PF3D7_0922500/PF3D7_1214900/PF3D7_1015900/PF3D7_1366500/PF3D7_1462800/PF3D7_1324900"
"GO:0009126","GO:0009126","purine nucleoside monophosphate metabolic process",32,-0.45323355071004,-1.75600569340639,0.0040551500405515,0.0512829696219476,0.0377191195620454,946,"tags=59%, list=29%, signal=43%","PF3D7_0622600/PF3D7_0705900/PF3D7_1464700/PF3D7_1125100/PF3D7_0624000/PF3D7_1012600/PF3D7_1120100/PF3D7_0626800/PF3D7_1037100/PF3D7_1439900/PF3D7_1147700/PF3D7_1426900/PF3D7_1235700/PF3D7_1029600/PF3D7_0922500/PF3D7_1214900/PF3D7_1015900/PF3D7_1462800/PF3D7_1324900"
"GO:0009167","GO:0009167","purine ribonucleoside monophosphate metabolic process",32,-0.45323355071004,-1.75600569340639,0.0040551500405515,0.0512829696219476,0.0377191195620454,946,"tags=59%, list=29%, signal=43%","PF3D7_0622600/PF3D7_0705900/PF3D7_1464700/PF3D7_1125100/PF3D7_0624000/PF3D7_1012600/PF3D7_1120100/PF3D7_0626800/PF3D7_1037100/PF3D7_1439900/PF3D7_1147700/PF3D7_1426900/PF3D7_1235700/PF3D7_1029600/PF3D7_0922500/PF3D7_1214900/PF3D7_1015900/PF3D7_1462800/PF3D7_1324900"
"GO:0020033","GO:0020033","antigenic variation",26,0.602501160399272,1.65365948412073,0.00457156253663111,0.0512829696219476,0.0377191195620454,1017,"tags=50%, list=31%, signal=35%","PF3D7_0617400/PF3D7_0711700/PF3D7_0712900/PF3D7_0412700/PF3D7_0712000/PF3D7_0600200/PF3D7_1300300/PF3D7_1240400/PF3D7_0421300/PF3D7_0800300/PF3D7_0712800/PF3D7_0800200/PF3D7_1150400"
"GO:0051809","GO:0051809","passive evasion of immune response of other organism involved in symbiotic interaction",26,0.602501160399272,1.65365948412073,0.00457156253663111,0.0512829696219476,0.0377191195620454,1017,"tags=50%, list=31%, signal=35%","PF3D7_0617400/PF3D7_0711700/PF3D7_0712900/PF3D7_0412700/PF3D7_0712000/PF3D7_0600200/PF3D7_1300300/PF3D7_1240400/PF3D7_0421300/PF3D7_0800300/PF3D7_0712800/PF3D7_0800200/PF3D7_1150400"
"GO:0019693","GO:0019693","ribose phosphate metabolic process",48,-0.366058933220392,-1.57805109275125,0.00492610837438424,0.0512829696219476,0.0377191195620454,1022,"tags=60%, list=31%, signal=42%","PF3D7_1436000/PF3D7_1454700/PF3D7_1021600/PF3D7_0622600/PF3D7_0705900/PF3D7_1464700/PF3D7_1125100/PF3D7_0624000/PF3D7_1012600/PF3D7_1420600/PF3D7_1453800/PF3D7_1120100/PF3D7_0626800/PF3D7_1037100/PF3D7_1219900/PF3D7_1439900/PF3D7_0704700/PF3D7_0610800/PF3D7_1147700/PF3D7_1426900/PF3D7_1235700/PF3D7_0922500/PF3D7_1108500/PF3D7_1214900/PF3D7_1015900/PF3D7_1366500/PF3D7_1462800/PF3D7_1324900/PF3D7_0603300"
"GO:0006754","GO:0006754","ATP biosynthetic process",23,-0.514773910753776,-1.84584227211733,0.00493827160493827,0.0512829696219476,0.0377191195620454,901,"tags=65%, list=27%, signal=48%","PF3D7_0705900/PF3D7_1464700/PF3D7_1125100/PF3D7_0624000/PF3D7_1120100/PF3D7_0626800/PF3D7_1037100/PF3D7_1439900/PF3D7_1147700/PF3D7_1235700/PF3D7_0922500/PF3D7_1214900/PF3D7_1015900/PF3D7_1462800/PF3D7_1324900"
"GO:0009117","GO:0009117","nucleotide metabolic process",63,-0.340310975848307,-1.57604825433035,0.00524475524475524,0.0512829696219476,0.0377191195620454,961,"tags=59%, list=29%, signal=42%","PF3D7_1021600/PF3D7_1410200/PF3D7_0622600/PF3D7_0705900/PF3D7_1464700/PF3D7_0629100/PF3D7_1125100/PF3D7_0624000/PF3D7_1008900/PF3D7_1012600/PF3D7_1420600/PF3D7_1453800/PF3D7_1327800/PF3D7_1120100/PF3D7_0626800/PF3D7_0920800/PF3D7_1037100/PF3D7_1219900/PF3D7_1439900/PF3D7_1251300/PF3D7_0704700/PF3D7_0610800/PF3D7_1147700/PF3D7_1426900/PF3D7_1235700/PF3D7_1023200/PF3D7_1350100/PF3D7_0922500/PF3D7_1108500/PF3D7_1127100/PF3D7_1214900/PF3D7_1015900/PF3D7_1366500/PF3D7_1462800/PF3D7_1324900/PF3D7_0603300/PF3D7_1360500"
"GO:0055086","GO:0055086","nucleobase-containing small molecule metabolic process",78,-0.319884857483525,-1.56038286889114,0.00526315789473684,0.0512829696219476,0.0377191195620454,961,"tags=56%, list=29%, signal=41%","PF3D7_1021600/PF3D7_1410200/PF3D7_0622600/PF3D7_0705900/PF3D7_1464700/PF3D7_1308200/PF3D7_0629100/PF3D7_1125100/PF3D7_0624000/PF3D7_1008900/PF3D7_1012600/PF3D7_1420600/PF3D7_1017400/PF3D7_1453800/PF3D7_1327800/PF3D7_0512700/PF3D7_1120100/PF3D7_0626800/PF3D7_0920800/PF3D7_1037100/PF3D7_1219900/PF3D7_1439900/PF3D7_1251300/PF3D7_0704700/PF3D7_1405600/PF3D7_0610800/PF3D7_1147700/PF3D7_1426900/PF3D7_1235700/PF3D7_1023200/PF3D7_1029600/PF3D7_1350100/PF3D7_0922500/PF3D7_0513300/PF3D7_1108500/PF3D7_1127100/PF3D7_1214900/PF3D7_1015900/PF3D7_1366500/PF3D7_1462800/PF3D7_1324900/PF3D7_1012400/PF3D7_0603300/PF3D7_1360500"
"GO:0034404","GO:0034404","nucleobase-containing small molecule biosynthetic process",23,-0.508216087005084,-1.8223276610705,0.00555555555555556,0.0512829696219476,0.0377191195620454,852,"tags=61%, list=26%, signal=45%","PF3D7_0624000/PF3D7_1012600/PF3D7_1120100/PF3D7_0626800/PF3D7_1037100/PF3D7_1439900/PF3D7_0922500/PF3D7_1214900/PF3D7_1015900/PF3D7_1366500/PF3D7_1462800/PF3D7_1324900/PF3D7_1012400/PF3D7_0603300"
"GO:0007155","GO:0007155","cell adhesion",38,0.548456385478218,1.60667551331361,0.00581265369997764,0.0512829696219476,0.0377191195620454,313,"tags=24%, list=10%, signal=22%","PF3D7_0617400/PF3D7_0607700/PF3D7_0711700/PF3D7_0712900/PF3D7_1217700/PF3D7_0412700/PF3D7_1019700/PF3D7_0712000/PF3D7_1358200"
"GO:1901135","GO:1901135","carbohydrate derivative metabolic process",82,-0.298177565958084,-1.45246105647404,0.00609756097560976,0.0512829696219476,0.0377191195620454,794,"tags=40%, list=24%, signal=31%","PF3D7_1012600/PF3D7_1420600/PF3D7_1017400/PF3D7_1453800/PF3D7_1327800/PF3D7_0512700/PF3D7_1120100/PF3D7_0626800/PF3D7_1037100/PF3D7_1219900/PF3D7_1439900/PF3D7_1116600/PF3D7_1251300/PF3D7_0704700/PF3D7_1128700/PF3D7_0610800/PF3D7_1147700/PF3D7_1426900/PF3D7_1025100/PF3D7_1033400/PF3D7_1235700/PF3D7_0922500/PF3D7_0513300/PF3D7_1108500/PF3D7_1127100/PF3D7_1214900/PF3D7_0911000/PF3D7_1015900/PF3D7_1366500/PF3D7_1462800/PF3D7_1324900/PF3D7_1012400/PF3D7_0603300"
"GO:0009132","GO:0009132","nucleoside diphosphate metabolic process",19,-0.547634359077711,-1.85361141605556,0.00615212527964206,0.0512829696219476,0.0377191195620454,687,"tags=63%, list=21%, signal=50%","PF3D7_1120100/PF3D7_0626800/PF3D7_1037100/PF3D7_1439900/PF3D7_1251300/PF3D7_1405600/PF3D7_0922500/PF3D7_1214900/PF3D7_1015900/PF3D7_1366500/PF3D7_1462800/PF3D7_1324900"
"GO:0005975","GO:0005975","carbohydrate metabolic process",33,-0.420647423203439,-1.64180777620754,0.00673400673400673,0.0512829696219476,0.0377191195620454,776,"tags=55%, list=24%, signal=42%","PF3D7_1017400/PF3D7_1453800/PF3D7_1120100/PF3D7_0626800/PF3D7_1037100/PF3D7_1219900/PF3D7_1406300/PF3D7_1439900/PF3D7_0618500/PF3D7_1025100/PF3D7_1033400/PF3D7_1342800/PF3D7_0922500/PF3D7_0619500/PF3D7_1214900/PF3D7_1015900/PF3D7_1462800/PF3D7_1324900"
"GO:0020013","GO:0020013","modulation by symbiont of host erythrocyte aggregation",24,0.606837818362089,1.64138346673797,0.0068810060505398,0.0512829696219476,0.0377191195620454,1017,"tags=54%, list=31%, signal=38%","PF3D7_0617400/PF3D7_0711700/PF3D7_0712900/PF3D7_0412700/PF3D7_0712000/PF3D7_0600200/PF3D7_1300300/PF3D7_1240400/PF3D7_0421300/PF3D7_0800300/PF3D7_0712800/PF3D7_0800200/PF3D7_1150400"
"GO:0022407","GO:0022407","regulation of cell-cell adhesion",24,0.606837818362089,1.64138346673797,0.0068810060505398,0.0512829696219476,0.0377191195620454,1017,"tags=54%, list=31%, signal=38%","PF3D7_0617400/PF3D7_0711700/PF3D7_0712900/PF3D7_0412700/PF3D7_0712000/PF3D7_0600200/PF3D7_1300300/PF3D7_1240400/PF3D7_0421300/PF3D7_0800300/PF3D7_0712800/PF3D7_0800200/PF3D7_1150400"
"GO:0030155","GO:0030155","regulation of cell adhesion",24,0.606837818362089,1.64138346673797,0.0068810060505398,0.0512829696219476,0.0377191195620454,1017,"tags=54%, list=31%, signal=38%","PF3D7_0617400/PF3D7_0711700/PF3D7_0712900/PF3D7_0412700/PF3D7_0712000/PF3D7_0600200/PF3D7_1300300/PF3D7_1240400/PF3D7_0421300/PF3D7_0800300/PF3D7_0712800/PF3D7_0800200/PF3D7_1150400"
