"","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalues","rank","leading_edge","core_enrichment"
"pfa03040","pfa03040","Spliceosome",69,0.295770864213529,1.3726487881664,0.0363636363636364,0.11900826446281,0.0869943453675511,775,"tags=41%, list=24%, signal=32%","PF3D7_1350200/PF3D7_0819900/PF3D7_1406000/PF3D7_0822300/PF3D7_0308600/PF3D7_1107000/PF3D7_1227100/PF3D7_0725200/PF3D7_0518500/PF3D7_0308900/PF3D7_1443300/PF3D7_1369700/PF3D7_1030100/PF3D7_0422500/PF3D7_0909800/PF3D7_0917600/PF3D7_1033600/PF3D7_0405400/PF3D7_0818900/PF3D7_0528700/PF3D7_1119800/PF3D7_1234800/PF3D7_0422700/PF3D7_0209800/PF3D7_1125500/PF3D7_1126900/PF3D7_1420000/PF3D7_1474500"
"pfa00240","pfa00240","Pyrimidine metabolism",17,0.457090687567983,1.49556960081874,0.0521876647337902,0.150026046188574,0.109668162418549,911,"tags=65%, list=28%, signal=47%","PF3D7_0603300/PF3D7_1127100/PF3D7_0513300/PF3D7_0520600/PF3D7_1366500/PF3D7_1251300/PF3D7_1023200/PF3D7_1308200/PF3D7_1405600/PF3D7_0512700/PF3D7_1344800"
"pfa03013","pfa03013","RNA transport",42,0.317676059070412,1.31551307567674,0.054176072234763,0.150026046188574,0.109668162418549,747,"tags=33%, list=23%, signal=26%","PF3D7_1406000/PF3D7_0725200/PF3D7_1326400/PF3D7_0729300/PF3D7_1410600/PF3D7_0627900/PF3D7_1357000/PF3D7_1468700/PF3D7_0918300/PF3D7_1143400/PF3D7_0528200/PF3D7_0422700/PF3D7_0209800/PF3D7_0716800"
"pfa01212","pfa01212","Fatty acid metabolism",14,-0.589578056284532,-1.40596444061525,0.0711447250352519,0.166666666666667,0.121832358674464,397,"tags=36%, list=12%, signal=32%","PF3D7_0511200/PF3D7_0215300/PF3D7_0401900/PF3D7_1479000/PF3D7_1200700"
"pfa03008","pfa03008","Ribosome biogenesis in eukaryotes",34,0.331981678617449,1.31262736498977,0.0736842105263158,0.166666666666667,0.121832358674464,531,"tags=26%, list=16%, signal=22%","PF3D7_1461200/PF3D7_0818400/PF3D7_1448000/PF3D7_1417500/PF3D7_1108400/PF3D7_0729300/PF3D7_0627900/PF3D7_1103700/PF3D7_1020700"
"pfa01100","pfa01100","Metabolic pathways",190,0.219737116838902,1.21726752927644,0.0740740740740741,0.166666666666667,0.121832358674464,856,"tags=38%, list=26%, signal=30%","PF3D7_0204500/PF3D7_1360500/PF3D7_1357900/PF3D7_0727300/PF3D7_0720800/PF3D7_1012400/PF3D7_1015900/PF3D7_0206700/PF3D7_1462800/PF3D7_0603300/PF3D7_1034400/PF3D7_1419300/PF3D7_1127100/PF3D7_0911000/PF3D7_1450900/PF3D7_1108500/PF3D7_1357200/PF3D7_0513300/PF3D7_1342800/PF3D7_0802200/PF3D7_0520600/PF3D7_1315600/PF3D7_1029600/PF3D7_0519200/PF3D7_0922500/PF3D7_0509800/PF3D7_1366500/PF3D7_1366800/PF3D7_1128400/PF3D7_1113700/PF3D7_1012500/PF3D7_1331600/PF3D7_1251300/PF3D7_1341900/PF3D7_0322300/PF3D7_0920800/PF3D7_1023200/PF3D7_0727200/PF3D7_1308200/PF3D7_1446200/PF3D7_1025100/PF3D7_0926700/PF3D7_1436000/PF3D7_0626800/PF3D7_1120100/PF3D7_0629100/PF3D7_1462700/PF3D7_1116600/PF3D7_1349200/PF3D7_0406400/PF3D7_1405600/PF3D7_1235700/PF3D7_1235600/PF3D7_0610800/PF3D7_1140100/PF3D7_1453800/PF3D7_1021600/PF3D7_0406100/PF3D7_0608800/PF3D7_0922600/PF3D7_1439900/PF3D7_1320800/PF3D7_0627800/PF3D7_0623000/PF3D7_0927900/PF3D7_0512700/PF3D7_0607500/PF3D7_1224000/PF3D7_1426900/PF3D7_1325100/PF3D7_0802000/PF3D7_1327800"
"pfa05144","pfa05144","Malaria",41,-0.421929909317855,-1.22890844182249,0.176068752754517,0.372851476421331,0.272552248846002,787,"tags=41%, list=24%, signal=32%","PF3D7_0833500/PF3D7_1335400/PF3D7_1335300/PF3D7_0930300/PF3D7_1301600/PF3D7_0402300/PF3D7_0712000/PF3D7_0412700/PF3D7_1133400/PF3D7_0712900/PF3D7_0731500/PF3D7_0502400/PF3D7_1342500/PF3D7_0424200/PF3D7_0711700/PF3D7_1035400/PF3D7_0617400"
"pfa00480","pfa00480","Glutathione metabolism",13,0.397514577463977,1.19835096128858,0.214096916299559,0.428193832599119,0.313007187572455,1027,"tags=62%, list=31%, signal=43%","PF3D7_1419300/PF3D7_0802200/PF3D7_1446200/PF3D7_1405600/PF3D7_1453800/PF3D7_0918900/PF3D7_1212000/PF3D7_1454700"
"pfa00020","pfa00020","Citrate cycle (TCA cycle)",13,0.353358908092388,1.06523888983862,0.340088105726872,0.644377463482495,0.471036157516444,271,"tags=23%, list=8%, signal=21%","PF3D7_1034400/PF3D7_1108500/PF3D7_1342800"
"pfa03020","pfa03020","RNA polymerase",19,0.286187276456369,0.972582562179704,0.49191299498048,0.885443390964863,0.647253940763789,693,"tags=42%, list=21%, signal=33%","PF3D7_1304900/PF3D7_0708100/PF3D7_0303300/PF3D7_1213700/PF3D7_1364800/PF3D7_0110400/PF3D7_0509400/PF3D7_1027400"
"pfa03030","pfa03030","DNA replication",27,-0.354194209577782,-0.961903440003376,0.541535959103056,0.91091196626252,0.665871320367339,669,"tags=22%, list=20%, signal=18%","PF3D7_0508800/PF3D7_0705400/PF3D7_0218000/PF3D7_0408500/PF3D7_0625300/PF3D7_0910900"
"pfa04120","pfa04120","Ubiquitin mediated proteolysis",20,0.269104112255319,0.930554977224572,0.560752994865944,0.91091196626252,0.665871320367339,460,"tags=25%, list=14%, signal=22%","PF3D7_0319100/PF3D7_0308600/PF3D7_1402500/PF3D7_1367000/PF3D7_1203900"
"pfa03015","pfa03015","mRNA surveillance pathway",19,-0.359940314760221,-0.917859251342542,0.602753075892313,0.91091196626252,0.665871320367339,545,"tags=21%, list=17%, signal=18%","PF3D7_0620500/PF3D7_0821600/PF3D7_1356400/PF3D7_0109200"
"pfa04144","pfa04144","Endocytosis",19,-0.342002030338273,-0.872116055499458,0.663661834571811,0.91091196626252,0.665871320367339,198,"tags=26%, list=6%, signal=25%","PF3D7_1110500/PF3D7_1219100/PF3D7_1441600/PF3D7_0528500/PF3D7_0816200"
"pfa03410","pfa03410","Base excision repair",13,-0.366153353505328,-0.861772849220744,0.665675116399379,0.91091196626252,0.665871320367339,327,"tags=23%, list=10%, signal=21%","PF3D7_0614800/PF3D7_0408500/PF3D7_0625300"
"pfa00620","pfa00620","Pyruvate metabolism",15,0.274676767874221,0.863594522446233,0.667476908118619,0.91091196626252,0.665871320367339,804,"tags=40%, list=24%, signal=30%","PF3D7_1450900/PF3D7_1342800/PF3D7_1113700/PF3D7_0626800/PF3D7_0406400/PF3D7_0627800"
"pfa00564","pfa00564","Glycerophospholipid metabolism",17,0.262515262515262,0.858932061070236,0.68318397469689,0.91091196626252,0.665871320367339,2433,"tags=100%, list=74%, signal=26%","PF3D7_1315600/PF3D7_1366800/PF3D7_0927900/PF3D7_1216200/PF3D7_1343000/PF3D7_1409900/PF3D7_0930500/PF3D7_0820200/PF3D7_1316600/PF3D7_1401800/PF3D7_1471400/PF3D7_1212500/PF3D7_1347700/PF3D7_0629300/PF3D7_0303200/PF3D7_0306400/PF3D7_1124600"
"pfa03440","pfa03440","Homologous recombination",14,-0.331857486517198,-0.791379225230124,0.75413408537367,0.969600966909004,0.708772636629389,717,"tags=36%, list=22%, signal=28%","PF3D7_0918600/PF3D7_0803400/PF3D7_0721800/PF3D7_0508800/PF3D7_0625300"
"pfa00970","pfa00970","Aminoacyl-tRNA biosynthesis",29,0.211702073611531,0.80907703873896,0.807720861172977,0.99570117346346,0.727851734987909,732,"tags=28%, list=22%, signal=22%","PF3D7_0828200/PF3D7_1357200/PF3D7_1420400/PF3D7_1350100/PF3D7_0102900/PF3D7_1461900/PF3D7_1349200/PF3D7_0717700"
"pfa03060","pfa03060","Protein export",14,0.237593563351223,0.735223010220407,0.851885506587915,0.99570117346346,0.727851734987909,141,"tags=14%, list=4%, signal=14%","PF3D7_1433600/PF3D7_0904400"
"pfa04141","pfa04141","Protein processing in endoplasmic reticulum",40,0.190593298493698,0.785694185118134,0.87782340862423,0.99570117346346,0.727851734987909,2673,"tags=100%, list=81%, signal=19%","PF3D7_0319100/PF3D7_0524800/PF3D7_1367000/PF3D7_1203900/PF3D7_0708400/PF3D7_0818900/PF3D7_1304500/PF3D7_1116600/PF3D7_0416800/PF3D7_0821800/PF3D7_1437900/PF3D7_0711000/PF3D7_1346100/PF3D7_0619400/PF3D7_0707700/PF3D7_1222300/PF3D7_1418000/PF3D7_0214100/PF3D7_1113400/PF3D7_1230700/PF3D7_0728000/PF3D7_1361100/PF3D7_1226800/PF3D7_1318800/PF3D7_0822600/PF3D7_0811000/PF3D7_1136800/PF3D7_1422500/PF3D7_1444500/PF3D7_1344200/PF3D7_0808300/PF3D7_1124000/PF3D7_0917900/PF3D7_1011700/PF3D7_0210000/PF3D7_0507700/PF3D7_1032500/PF3D7_0627300/PF3D7_1438100/PF3D7_1134100"
"pfa03420","pfa03420","Nucleotide excision repair",27,-0.215486440889644,-0.585207615372701,0.959567793656326,0.99570117346346,0.727851734987909,432,"tags=15%, list=13%, signal=13%","PF3D7_0206000/PF3D7_0218000/PF3D7_0625300/PF3D7_1463700"
"pfa04145","pfa04145","Phagosome",23,-0.197169630223638,-0.520661897005777,0.981013409279696,0.99570117346346,0.727851734987909,1048,"tags=26%, list=32%, signal=18%","PF3D7_0934500/PF3D7_1306600/PF3D7_0210000/PF3D7_0515300/PF3D7_1354400/PF3D7_0729900"
"pfa03430","pfa03430","Mismatch repair",19,-0.196436684098087,-0.500919792556695,0.985138262882202,0.99570117346346,0.727851734987909,669,"tags=16%, list=20%, signal=13%","PF3D7_0508800/PF3D7_0218000/PF3D7_1427500"
"pfa03050","pfa03050","Proteasome",34,0.147591285670451,0.583563409920277,0.993859649122807,0.99570117346346,0.727851734987909,2812,"tags=100%, list=85%, signal=15%","PF3D7_0727400/PF3D7_1129200/PF3D7_0807800/PF3D7_0931800/PF3D7_1353800/PF3D7_0518300/PF3D7_1353900/PF3D7_1474800/PF3D7_0317000/PF3D7_1130400/PF3D7_0608500/PF3D7_1011400/PF3D7_0205900/PF3D7_0803800/PF3D7_0907700/PF3D7_1414000/PF3D7_1030500/PF3D7_0312300/PF3D7_0912900/PF3D7_0108000/PF3D7_1402300/PF3D7_1311500/PF3D7_1368100/PF3D7_1466300/PF3D7_1328100/PF3D7_1338100/PF3D7_0413600/PF3D7_0807500/PF3D7_1470900/PF3D7_1017900/PF3D7_1248900/PF3D7_0721800/PF3D7_1306400/PF3D7_1008400"
"pfa00190","pfa00190","Oxidative phosphorylation",27,-0.164637600851455,-0.447114804055373,0.99570117346346,0.99570117346346,0.727851734987909,1048,"tags=22%, list=32%, signal=15%","PF3D7_0934500/PF3D7_0915000/PF3D7_1306600/PF3D7_1012300/PF3D7_1354400/PF3D7_0715500"
