"","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalues","rank","leading_edge","core_enrichment"
"GO:0043207","GO:0043207","response to external biotic stimulus",27,0.855812557782146,2.52521563981185,0.000153421294875729,0.00187563190369551,0.0013079442945033,179,"tags=74%, list=5%, signal=71%","PF3D7_0800200/PF3D7_1150400/PF3D7_1200600/PF3D7_0800300/PF3D7_0632500/PF3D7_0809100/PF3D7_0600200/PF3D7_1100200/PF3D7_0712300/PF3D7_0421300/PF3D7_0412700/PF3D7_1300300/PF3D7_1240400/PF3D7_0711700/PF3D7_0712900/PF3D7_0712000/PF3D7_0712600/PF3D7_1240600/PF3D7_0400400/PF3D7_0425800"
"GO:0044406","GO:0044406","adhesion of symbiont to host",27,0.857024132739741,2.52879059089653,0.000153421294875729,0.00187563190369551,0.0013079442945033,179,"tags=78%, list=5%, signal=74%","PF3D7_0800200/PF3D7_1150400/PF3D7_1200600/PF3D7_0800300/PF3D7_0632500/PF3D7_0809100/PF3D7_0600200/PF3D7_1100200/PF3D7_0712300/PF3D7_0421300/PF3D7_0412700/PF3D7_1300300/PF3D7_1240400/PF3D7_0711700/PF3D7_0712900/PF3D7_0712000/PF3D7_0712600/PF3D7_1240600/PF3D7_0201600/PF3D7_0400400/PF3D7_0425800"
"GO:0051707","GO:0051707","response to other organism",27,0.855812557782146,2.52521563981185,0.000153421294875729,0.00187563190369551,0.0013079442945033,179,"tags=74%, list=5%, signal=71%","PF3D7_0800200/PF3D7_1150400/PF3D7_1200600/PF3D7_0800300/PF3D7_0632500/PF3D7_0809100/PF3D7_0600200/PF3D7_1100200/PF3D7_0712300/PF3D7_0421300/PF3D7_0412700/PF3D7_1300300/PF3D7_1240400/PF3D7_0711700/PF3D7_0712900/PF3D7_0712000/PF3D7_0712600/PF3D7_1240600/PF3D7_0400400/PF3D7_0425800"
"GO:0051805","GO:0051805","evasion or tolerance of immune response of other organism involved in symbiotic interaction",27,0.855812557782146,2.52521563981185,0.000153421294875729,0.00187563190369551,0.0013079442945033,179,"tags=74%, list=5%, signal=71%","PF3D7_0800200/PF3D7_1150400/PF3D7_1200600/PF3D7_0800300/PF3D7_0632500/PF3D7_0809100/PF3D7_0600200/PF3D7_1100200/PF3D7_0712300/PF3D7_0421300/PF3D7_0412700/PF3D7_1300300/PF3D7_1240400/PF3D7_0711700/PF3D7_0712900/PF3D7_0712000/PF3D7_0712600/PF3D7_1240600/PF3D7_0400400/PF3D7_0425800"
"GO:0051807","GO:0051807","evasion or tolerance of defense response of other organism involved in symbiotic interaction",27,0.855812557782146,2.52521563981185,0.000153421294875729,0.00187563190369551,0.0013079442945033,179,"tags=74%, list=5%, signal=71%","PF3D7_0800200/PF3D7_1150400/PF3D7_1200600/PF3D7_0800300/PF3D7_0632500/PF3D7_0809100/PF3D7_0600200/PF3D7_1100200/PF3D7_0712300/PF3D7_0421300/PF3D7_0412700/PF3D7_1300300/PF3D7_1240400/PF3D7_0711700/PF3D7_0712900/PF3D7_0712000/PF3D7_0712600/PF3D7_1240600/PF3D7_0400400/PF3D7_0425800"
"GO:0051832","GO:0051832","avoidance of defenses of other organism involved in symbiotic interaction",27,0.855812557782146,2.52521563981185,0.000153421294875729,0.00187563190369551,0.0013079442945033,179,"tags=74%, list=5%, signal=71%","PF3D7_0800200/PF3D7_1150400/PF3D7_1200600/PF3D7_0800300/PF3D7_0632500/PF3D7_0809100/PF3D7_0600200/PF3D7_1100200/PF3D7_0712300/PF3D7_0421300/PF3D7_0412700/PF3D7_1300300/PF3D7_1240400/PF3D7_0711700/PF3D7_0712900/PF3D7_0712000/PF3D7_0712600/PF3D7_1240600/PF3D7_0400400/PF3D7_0425800"
"GO:0051834","GO:0051834","evasion or tolerance of defenses of other organism involved in symbiotic interaction",27,0.855812557782146,2.52521563981185,0.000153421294875729,0.00187563190369551,0.0013079442945033,179,"tags=74%, list=5%, signal=71%","PF3D7_0800200/PF3D7_1150400/PF3D7_1200600/PF3D7_0800300/PF3D7_0632500/PF3D7_0809100/PF3D7_0600200/PF3D7_1100200/PF3D7_0712300/PF3D7_0421300/PF3D7_0412700/PF3D7_1300300/PF3D7_1240400/PF3D7_0711700/PF3D7_0712900/PF3D7_0712000/PF3D7_0712600/PF3D7_1240600/PF3D7_0400400/PF3D7_0425800"
"GO:0052173","GO:0052173","response to defenses of other organism involved in symbiotic interaction",27,0.855812557782146,2.52521563981185,0.000153421294875729,0.00187563190369551,0.0013079442945033,179,"tags=74%, list=5%, signal=71%","PF3D7_0800200/PF3D7_1150400/PF3D7_1200600/PF3D7_0800300/PF3D7_0632500/PF3D7_0809100/PF3D7_0600200/PF3D7_1100200/PF3D7_0712300/PF3D7_0421300/PF3D7_0412700/PF3D7_1300300/PF3D7_1240400/PF3D7_0711700/PF3D7_0712900/PF3D7_0712000/PF3D7_0712600/PF3D7_1240600/PF3D7_0400400/PF3D7_0425800"
"GO:0052564","GO:0052564","response to immune response of other organism involved in symbiotic interaction",27,0.855812557782146,2.52521563981185,0.000153421294875729,0.00187563190369551,0.0013079442945033,179,"tags=74%, list=5%, signal=71%","PF3D7_0800200/PF3D7_1150400/PF3D7_1200600/PF3D7_0800300/PF3D7_0632500/PF3D7_0809100/PF3D7_0600200/PF3D7_1100200/PF3D7_0712300/PF3D7_0421300/PF3D7_0412700/PF3D7_1300300/PF3D7_1240400/PF3D7_0711700/PF3D7_0712900/PF3D7_0712000/PF3D7_0712600/PF3D7_1240600/PF3D7_0400400/PF3D7_0425800"
"GO:0020033","GO:0020033","antigenic variation",26,0.864912183844043,2.52427466481585,0.000154559505409583,0.00187563190369551,0.0013079442945033,179,"tags=77%, list=5%, signal=73%","PF3D7_0800200/PF3D7_1150400/PF3D7_1200600/PF3D7_0800300/PF3D7_0632500/PF3D7_0809100/PF3D7_0600200/PF3D7_1100200/PF3D7_0712300/PF3D7_0421300/PF3D7_0412700/PF3D7_1300300/PF3D7_1240400/PF3D7_0711700/PF3D7_0712900/PF3D7_0712000/PF3D7_0712600/PF3D7_1240600/PF3D7_0400400/PF3D7_0425800"
"GO:0051809","GO:0051809","passive evasion of immune response of other organism involved in symbiotic interaction",26,0.864912183844043,2.52427466481585,0.000154559505409583,0.00187563190369551,0.0013079442945033,179,"tags=77%, list=5%, signal=73%","PF3D7_0800200/PF3D7_1150400/PF3D7_1200600/PF3D7_0800300/PF3D7_0632500/PF3D7_0809100/PF3D7_0600200/PF3D7_1100200/PF3D7_0712300/PF3D7_0421300/PF3D7_0412700/PF3D7_1300300/PF3D7_1240400/PF3D7_0711700/PF3D7_0712900/PF3D7_0712000/PF3D7_0712600/PF3D7_1240600/PF3D7_0400400/PF3D7_0425800"
"GO:0035821","GO:0035821","modification of morphology or physiology of other organism",25,0.879370825123907,2.55065928308005,0.000155014726399008,0.00187563190369551,0.0013079442945033,179,"tags=80%, list=5%, signal=76%","PF3D7_0800200/PF3D7_1150400/PF3D7_1200600/PF3D7_0800300/PF3D7_0632500/PF3D7_0809100/PF3D7_0600200/PF3D7_1100200/PF3D7_0712300/PF3D7_0421300/PF3D7_0412700/PF3D7_1300300/PF3D7_1240400/PF3D7_0711700/PF3D7_0712900/PF3D7_0712000/PF3D7_0712600/PF3D7_1240600/PF3D7_0400400/PF3D7_0425800"
"GO:0020013","GO:0020013","modulation by symbiont of host erythrocyte aggregation",24,0.886244377233398,2.54604384830026,0.000155908949173683,0.00187563190369551,0.0013079442945033,179,"tags=83%, list=5%, signal=79%","PF3D7_0800200/PF3D7_1150400/PF3D7_1200600/PF3D7_0800300/PF3D7_0632500/PF3D7_0809100/PF3D7_0600200/PF3D7_1100200/PF3D7_0712300/PF3D7_0421300/PF3D7_0412700/PF3D7_1300300/PF3D7_1240400/PF3D7_0711700/PF3D7_0712900/PF3D7_0712000/PF3D7_0712600/PF3D7_1240600/PF3D7_0400400/PF3D7_0425800"
"GO:0022407","GO:0022407","regulation of cell-cell adhesion",24,0.886244377233398,2.54604384830026,0.000155908949173683,0.00187563190369551,0.0013079442945033,179,"tags=83%, list=5%, signal=79%","PF3D7_0800200/PF3D7_1150400/PF3D7_1200600/PF3D7_0800300/PF3D7_0632500/PF3D7_0809100/PF3D7_0600200/PF3D7_1100200/PF3D7_0712300/PF3D7_0421300/PF3D7_0412700/PF3D7_1300300/PF3D7_1240400/PF3D7_0711700/PF3D7_0712900/PF3D7_0712000/PF3D7_0712600/PF3D7_1240600/PF3D7_0400400/PF3D7_0425800"
"GO:0030155","GO:0030155","regulation of cell adhesion",24,0.886244377233398,2.54604384830026,0.000155908949173683,0.00187563190369551,0.0013079442945033,179,"tags=83%, list=5%, signal=79%","PF3D7_0800200/PF3D7_1150400/PF3D7_1200600/PF3D7_0800300/PF3D7_0632500/PF3D7_0809100/PF3D7_0600200/PF3D7_1100200/PF3D7_0712300/PF3D7_0421300/PF3D7_0412700/PF3D7_1300300/PF3D7_1240400/PF3D7_0711700/PF3D7_0712900/PF3D7_0712000/PF3D7_0712600/PF3D7_1240600/PF3D7_0400400/PF3D7_0425800"
"GO:0034109","GO:0034109","homotypic cell-cell adhesion",24,0.886244377233398,2.54604384830026,0.000155908949173683,0.00187563190369551,0.0013079442945033,179,"tags=83%, list=5%, signal=79%","PF3D7_0800200/PF3D7_1150400/PF3D7_1200600/PF3D7_0800300/PF3D7_0632500/PF3D7_0809100/PF3D7_0600200/PF3D7_1100200/PF3D7_0712300/PF3D7_0421300/PF3D7_0412700/PF3D7_1300300/PF3D7_1240400/PF3D7_0711700/PF3D7_0712900/PF3D7_0712000/PF3D7_0712600/PF3D7_1240600/PF3D7_0400400/PF3D7_0425800"
"GO:0034110","GO:0034110","regulation of homotypic cell-cell adhesion",24,0.886244377233398,2.54604384830026,0.000155908949173683,0.00187563190369551,0.0013079442945033,179,"tags=83%, list=5%, signal=79%","PF3D7_0800200/PF3D7_1150400/PF3D7_1200600/PF3D7_0800300/PF3D7_0632500/PF3D7_0809100/PF3D7_0600200/PF3D7_1100200/PF3D7_0712300/PF3D7_0421300/PF3D7_0412700/PF3D7_1300300/PF3D7_1240400/PF3D7_0711700/PF3D7_0712900/PF3D7_0712000/PF3D7_0712600/PF3D7_1240600/PF3D7_0400400/PF3D7_0425800"
"GO:0034117","GO:0034117","erythrocyte aggregation",24,0.886244377233398,2.54604384830026,0.000155908949173683,0.00187563190369551,0.0013079442945033,179,"tags=83%, list=5%, signal=79%","PF3D7_0800200/PF3D7_1150400/PF3D7_1200600/PF3D7_0800300/PF3D7_0632500/PF3D7_0809100/PF3D7_0600200/PF3D7_1100200/PF3D7_0712300/PF3D7_0421300/PF3D7_0412700/PF3D7_1300300/PF3D7_1240400/PF3D7_0711700/PF3D7_0712900/PF3D7_0712000/PF3D7_0712600/PF3D7_1240600/PF3D7_0400400/PF3D7_0425800"
"GO:0034118","GO:0034118","regulation of erythrocyte aggregation",24,0.886244377233398,2.54604384830026,0.000155908949173683,0.00187563190369551,0.0013079442945033,179,"tags=83%, list=5%, signal=79%","PF3D7_0800200/PF3D7_1150400/PF3D7_1200600/PF3D7_0800300/PF3D7_0632500/PF3D7_0809100/PF3D7_0600200/PF3D7_1100200/PF3D7_0712300/PF3D7_0421300/PF3D7_0412700/PF3D7_1300300/PF3D7_1240400/PF3D7_0711700/PF3D7_0712900/PF3D7_0712000/PF3D7_0712600/PF3D7_1240600/PF3D7_0400400/PF3D7_0425800"
"GO:0044003","GO:0044003","modification by symbiont of host morphology or physiology",24,0.886244377233398,2.54604384830026,0.000155908949173683,0.00187563190369551,0.0013079442945033,179,"tags=83%, list=5%, signal=79%","PF3D7_0800200/PF3D7_1150400/PF3D7_1200600/PF3D7_0800300/PF3D7_0632500/PF3D7_0809100/PF3D7_0600200/PF3D7_1100200/PF3D7_0712300/PF3D7_0421300/PF3D7_0412700/PF3D7_1300300/PF3D7_1240400/PF3D7_0711700/PF3D7_0712900/PF3D7_0712000/PF3D7_0712600/PF3D7_1240600/PF3D7_0400400/PF3D7_0425800"
"GO:0044068","GO:0044068","modulation by symbiont of host cellular process",24,0.886244377233398,2.54604384830026,0.000155908949173683,0.00187563190369551,0.0013079442945033,179,"tags=83%, list=5%, signal=79%","PF3D7_0800200/PF3D7_1150400/PF3D7_1200600/PF3D7_0800300/PF3D7_0632500/PF3D7_0809100/PF3D7_0600200/PF3D7_1100200/PF3D7_0712300/PF3D7_0421300/PF3D7_0412700/PF3D7_1300300/PF3D7_1240400/PF3D7_0711700/PF3D7_0712900/PF3D7_0712000/PF3D7_0712600/PF3D7_1240600/PF3D7_0400400/PF3D7_0425800"
"GO:0051817","GO:0051817","modification of morphology or physiology of other organism involved in symbiotic interaction",24,0.886244377233398,2.54604384830026,0.000155908949173683,0.00187563190369551,0.0013079442945033,179,"tags=83%, list=5%, signal=79%","PF3D7_0800200/PF3D7_1150400/PF3D7_1200600/PF3D7_0800300/PF3D7_0632500/PF3D7_0809100/PF3D7_0600200/PF3D7_1100200/PF3D7_0712300/PF3D7_0421300/PF3D7_0412700/PF3D7_1300300/PF3D7_1240400/PF3D7_0711700/PF3D7_0712900/PF3D7_0712000/PF3D7_0712600/PF3D7_1240600/PF3D7_0400400/PF3D7_0425800"
"GO:0098609","GO:0098609","cell-cell adhesion",24,0.886244377233398,2.54604384830026,0.000155908949173683,0.00187563190369551,0.0013079442945033,179,"tags=83%, list=5%, signal=79%","PF3D7_0800200/PF3D7_1150400/PF3D7_1200600/PF3D7_0800300/PF3D7_0632500/PF3D7_0809100/PF3D7_0600200/PF3D7_1100200/PF3D7_0712300/PF3D7_0421300/PF3D7_0412700/PF3D7_1300300/PF3D7_1240400/PF3D7_0711700/PF3D7_0712900/PF3D7_0712000/PF3D7_0712600/PF3D7_1240600/PF3D7_0400400/PF3D7_0425800"
"GO:0006812","GO:0006812","cation transport",36,-0.544479983485198,-1.91432270297019,0.000301841231512225,0.00352444026206921,0.00245771652903143,771,"tags=53%, list=23%, signal=41%","PF3D7_0519200/PF3D7_0217100/PF3D7_0319000/PF3D7_1227200/PF3D7_0609100/PF3D7_1133000/PF3D7_0603500/PF3D7_0504000/PF3D7_1125100/PF3D7_1421900/PF3D7_0522600/PF3D7_1306600/PF3D7_0715900/PF3D7_1235700/PF3D7_1147700/PF3D7_0414700/PF3D7_0705900/PF3D7_0516100/PF3D7_0715500"
"GO:0044409","GO:0044409","entry into host",34,0.612813747739518,1.89173857922015,0.000452079566003617,0.00498543299176211,0.00347651829996933,827,"tags=68%, list=25%, signal=51%","PF3D7_0315200/PF3D7_1335300/PF3D7_0102500/PF3D7_0629300/PF3D7_1335400/PF3D7_0731500/PF3D7_1035500/PF3D7_1028700/PF3D7_0424100/PF3D7_1133400/PF3D7_0214900/PF3D7_0423800/PF3D7_1335100/PF3D7_1116000/PF3D7_0424200/PF3D7_1035700/PF3D7_1243900/PF3D7_1035400/PF3D7_1252100/PF3D7_0911900/PF3D7_0905400/PF3D7_0316000/PF3D7_1027300"
"GO:0051828","GO:0051828","entry into other organism involved in symbiotic interaction",34,0.612813747739518,1.89173857922015,0.000452079566003617,0.00498543299176211,0.00347651829996933,827,"tags=68%, list=25%, signal=51%","PF3D7_0315200/PF3D7_1335300/PF3D7_0102500/PF3D7_0629300/PF3D7_1335400/PF3D7_0731500/PF3D7_1035500/PF3D7_1028700/PF3D7_0424100/PF3D7_1133400/PF3D7_0214900/PF3D7_0423800/PF3D7_1335100/PF3D7_1116000/PF3D7_0424200/PF3D7_1035700/PF3D7_1243900/PF3D7_1035400/PF3D7_1252100/PF3D7_0911900/PF3D7_0905400/PF3D7_0316000/PF3D7_1027300"
"GO:0065008","GO:0065008","regulation of biological quality",44,-0.500505316073237,-1.84775126733628,0.000642260757867694,0.00689128434793175,0.00480553568475686,958,"tags=48%, list=29%, signal=34%","PF3D7_0919400/PF3D7_0717900/PF3D7_1457200/PF3D7_1353600/PF3D7_1458700/PF3D7_1341900/PF3D7_0417200/PF3D7_0916100/PF3D7_1235600/PF3D7_1104400/PF3D7_1403600/PF3D7_1328800/PF3D7_0931200/PF3D7_1306600/PF3D7_1132900/PF3D7_0606900/PF3D7_0528500/PF3D7_0304500/PF3D7_1242000/PF3D7_1344000/PF3D7_1419200"
"GO:1901137","GO:1901137","carbohydrate derivative biosynthetic process",59,-0.45276499518674,-1.77791671816677,0.000692041522491349,0.00723001274813331,0.00504174294779016,716,"tags=36%, list=22%, signal=28%","PF3D7_0217100/PF3D7_1341600/PF3D7_0417200/PF3D7_1248600/PF3D7_0922500/PF3D7_1128700/PF3D7_1125100/PF3D7_0615300/PF3D7_1354500/PF3D7_0911000/PF3D7_1122100/PF3D7_1032400/PF3D7_1012600/PF3D7_1037100/PF3D7_1235700/PF3D7_1366500/PF3D7_1147700/PF3D7_0705900/PF3D7_0603300/PF3D7_0715500/PF3D7_1242200"
"GO:0030260","GO:0030260","entry into host cell",31,0.597926929493318,1.80879852099008,0.000914634146341463,0.00907774390243903,0.00633023106546855,827,"tags=65%, list=25%, signal=49%","PF3D7_0315200/PF3D7_1335300/PF3D7_0102500/PF3D7_0629300/PF3D7_1335400/PF3D7_0731500/PF3D7_1035500/PF3D7_1028700/PF3D7_1133400/PF3D7_0423800/PF3D7_1335100/PF3D7_1116000/PF3D7_0424200/PF3D7_1035700/PF3D7_1035400/PF3D7_1252100/PF3D7_0911900/PF3D7_0905400/PF3D7_0316000/PF3D7_1027300"
"GO:0051806","GO:0051806","entry into cell of other organism involved in symbiotic interaction",31,0.597926929493318,1.80879852099008,0.000914634146341463,0.00907774390243903,0.00633023106546855,827,"tags=65%, list=25%, signal=49%","PF3D7_0315200/PF3D7_1335300/PF3D7_0102500/PF3D7_0629300/PF3D7_1335400/PF3D7_0731500/PF3D7_1035500/PF3D7_1028700/PF3D7_1133400/PF3D7_0423800/PF3D7_1335100/PF3D7_1116000/PF3D7_0424200/PF3D7_1035700/PF3D7_1035400/PF3D7_1252100/PF3D7_0911900/PF3D7_0905400/PF3D7_0316000/PF3D7_1027300"
"GO:0009117","GO:0009117","nucleotide metabolic process",61,-0.430511880268727,-1.70291529239291,0.0010482180293501,0.0101498184793169,0.00707782648829468,645,"tags=30%, list=20%, signal=24%","PF3D7_0417200/PF3D7_0922500/PF3D7_1023200/PF3D7_0610800/PF3D7_1125100/PF3D7_1354500/PF3D7_1021600/PF3D7_1012600/PF3D7_1037100/PF3D7_1360500/PF3D7_1235700/PF3D7_1366500/PF3D7_1219900/PF3D7_1147700/PF3D7_0705900/PF3D7_0603300/PF3D7_1426900/PF3D7_0715500"
"GO:0019693","GO:0019693","ribose phosphate metabolic process",48,-0.458971461024087,-1.72569923577552,0.00130633572828217,0.0123479829554291,0.00861068412376467,588,"tags=31%, list=18%, signal=26%","PF3D7_0922500/PF3D7_0610800/PF3D7_1125100/PF3D7_1354500/PF3D7_1021600/PF3D7_1012600/PF3D7_1037100/PF3D7_1235700/PF3D7_1366500/PF3D7_1219900/PF3D7_1147700/PF3D7_0705900/PF3D7_0603300/PF3D7_1426900/PF3D7_0715500"
"GO:0017144","GO:0017144","drug metabolic process",57,-0.443614870970006,-1.73133936956827,0.00136193394620361,0.012574134340531,0.00876838746270622,478,"tags=26%, list=15%, signal=23%","PF3D7_1235600/PF3D7_1125100/PF3D7_1212800/PF3D7_1354500/PF3D7_1320800/PF3D7_1037100/PF3D7_1235700/PF3D7_1132900/PF3D7_1147700/PF3D7_0616000/PF3D7_0705900/PF3D7_0520500/PF3D7_1426900/PF3D7_0715500/PF3D7_1344000"
