"","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalues","rank","leading_edge","core_enrichment"
"GO:0044403","GO:0044403","symbiont process",70,-0.47379003626493,-1.46409149137746,0.0121580547112462,0.417589609343536,0.405070267291265,809,"tags=43%, list=25%, signal=33%","PF3D7_1216500/PF3D7_1335400/PF3D7_1335300/PF3D7_0102500/PF3D7_0316000/PF3D7_1035700/PF3D7_0712000/PF3D7_0302500/PF3D7_0412700/PF3D7_1133400/PF3D7_1335100/PF3D7_0905400/PF3D7_0712900/PF3D7_0528400/PF3D7_0424100/PF3D7_1436300/PF3D7_1337800/PF3D7_0731500/PF3D7_1252100/PF3D7_0201600/PF3D7_0424200/PF3D7_0711700/PF3D7_0423400/PF3D7_1027300/PF3D7_1243900/PF3D7_1035400/PF3D7_1458000/PF3D7_0818600/PF3D7_0302200/PF3D7_0617400"
"GO:0006869","GO:0006869","lipid transport",11,-0.70453611723172,-1.59801340335629,0.0137434554973822,0.417589609343536,0.405070267291265,330,"tags=64%, list=10%, signal=57%","PF3D7_0319000/PF3D7_0104200/PF3D7_1138400/PF3D7_0215300/PF3D7_0920700/PF3D7_0401900/PF3D7_0216800"
"GO:0010876","GO:0010876","lipid localization",11,-0.70453611723172,-1.59801340335629,0.0137434554973822,0.417589609343536,0.405070267291265,330,"tags=64%, list=10%, signal=57%","PF3D7_0319000/PF3D7_0104200/PF3D7_1138400/PF3D7_0215300/PF3D7_0920700/PF3D7_0401900/PF3D7_0216800"
"GO:0055086","GO:0055086","nucleobase-containing small molecule metabolic process",75,0.312826598972262,1.45150891119147,0.0169902912621359,0.465357937096262,0.451406499941477,938,"tags=55%, list=28%, signal=40%","PF3D7_1360500/PF3D7_1012400/PF3D7_1324900/PF3D7_1214900/PF3D7_1015900/PF3D7_0206700/PF3D7_1462800/PF3D7_0603300/PF3D7_1127100/PF3D7_1108500/PF3D7_0513300/PF3D7_1029600/PF3D7_0922500/PF3D7_1366500/PF3D7_1350100/PF3D7_1251300/PF3D7_0920800/PF3D7_1023200/PF3D7_1308200/PF3D7_1436000/PF3D7_0626800/PF3D7_1120100/PF3D7_0629100/PF3D7_1405600/PF3D7_1235700/PF3D7_0610800/PF3D7_0704700/PF3D7_1453800/PF3D7_1021600/PF3D7_0406100/PF3D7_1439900/PF3D7_0512700/PF3D7_1426900/PF3D7_1325100/PF3D7_1327800/PF3D7_1017400/PF3D7_0801800/PF3D7_1420600/PF3D7_1344800/PF3D7_0624000/PF3D7_1444800"
"GO:0006979","GO:0006979","response to oxidative stress",10,0.654206849759954,1.79879237223504,0.0181013676588898,0.465357937096262,0.451406499941477,513,"tags=60%, list=16%, signal=51%","PF3D7_0623500/PF3D7_0802200/PF3D7_0807700/PF3D7_0621200/PF3D7_1438900/PF3D7_0306300"
"GO:0034404","GO:0034404","nucleobase-containing small molecule biosynthetic process",23,0.441347905332283,1.58006433066038,0.0215873015873016,0.465357937096262,0.451406499941477,977,"tags=74%, list=30%, signal=52%","PF3D7_1012400/PF3D7_1324900/PF3D7_1214900/PF3D7_1015900/PF3D7_1462800/PF3D7_0603300/PF3D7_0922500/PF3D7_1366500/PF3D7_1436000/PF3D7_0626800/PF3D7_1120100/PF3D7_1021600/PF3D7_1439900/PF3D7_1325100/PF3D7_0624000/PF3D7_1444800/PF3D7_1037100"
"GO:0055114","GO:0055114","oxidation-reduction process",70,0.304467459443445,1.39889102945615,0.0303687635574837,0.465357937096262,0.451406499941477,315,"tags=23%, list=10%, signal=21%","PF3D7_1214600/PF3D7_1357900/PF3D7_1408900/PF3D7_1404100/PF3D7_1324900/PF3D7_1214900/PF3D7_0720400/PF3D7_1462800/PF3D7_0603300/PF3D7_1034400/PF3D7_0623500/PF3D7_1108500/PF3D7_1450300/PF3D7_0801900/PF3D7_0802200/PF3D7_1147400"
"GO:0072524","GO:0072524","pyridine-containing compound metabolic process",25,0.412009413948606,1.50345453839607,0.0309347679892401,0.465357937096262,0.451406499941477,977,"tags=72%, list=30%, signal=51%","PF3D7_1324900/PF3D7_1214900/PF3D7_1015900/PF3D7_1462800/PF3D7_0621200/PF3D7_0922500/PF3D7_1436000/PF3D7_0626800/PF3D7_1120100/PF3D7_0629100/PF3D7_0610800/PF3D7_1453800/PF3D7_1021600/PF3D7_1439900/PF3D7_1325100/PF3D7_0624000/PF3D7_1444800/PF3D7_1037100"
"GO:0051301","GO:0051301","cell division",13,-0.64153355874868,-1.50849464331618,0.0316032887975334,0.465357937096262,0.451406499941477,601,"tags=54%, list=18%, signal=44%","PF3D7_1220300/PF3D7_1251200/PF3D7_1449100/PF3D7_1304000/PF3D7_0316500/PF3D7_0826900/PF3D7_0605500"
"GO:0051701","GO:0051701","interaction with host",65,-0.454992903441042,-1.39624871075714,0.0324142285834561,0.465357937096262,0.451406499941477,809,"tags=42%, list=25%, signal=32%","PF3D7_1216500/PF3D7_1335400/PF3D7_1335300/PF3D7_0102500/PF3D7_0316000/PF3D7_1035700/PF3D7_0712000/PF3D7_0412700/PF3D7_1133400/PF3D7_1335100/PF3D7_0905400/PF3D7_0712900/PF3D7_0528400/PF3D7_0424100/PF3D7_1436300/PF3D7_1337800/PF3D7_0731500/PF3D7_1252100/PF3D7_0424200/PF3D7_0711700/PF3D7_0423400/PF3D7_1027300/PF3D7_1243900/PF3D7_1035400/PF3D7_1458000/PF3D7_0818600/PF3D7_0617400"
"GO:0009132","GO:0009132","nucleoside diphosphate metabolic process",19,0.452292119561616,1.54070591494805,0.0328310010764263,0.465357937096262,0.451406499941477,785,"tags=63%, list=24%, signal=48%","PF3D7_1324900/PF3D7_1214900/PF3D7_1015900/PF3D7_1462800/PF3D7_0922500/PF3D7_1366500/PF3D7_1251300/PF3D7_1436000/PF3D7_0626800/PF3D7_1120100/PF3D7_1405600/PF3D7_1439900"
"GO:0019362","GO:0019362","pyridine nucleotide metabolic process",23,0.421630510636073,1.5094743229213,0.0336507936507937,0.465357937096262,0.451406499941477,977,"tags=74%, list=30%, signal=52%","PF3D7_1324900/PF3D7_1214900/PF3D7_1015900/PF3D7_1462800/PF3D7_0922500/PF3D7_1436000/PF3D7_0626800/PF3D7_1120100/PF3D7_0629100/PF3D7_0610800/PF3D7_1453800/PF3D7_1021600/PF3D7_1439900/PF3D7_1325100/PF3D7_0624000/PF3D7_1444800/PF3D7_1037100"
"GO:0046496","GO:0046496","nicotinamide nucleotide metabolic process",23,0.421630510636073,1.5094743229213,0.0336507936507937,0.465357937096262,0.451406499941477,977,"tags=74%, list=30%, signal=52%","PF3D7_1324900/PF3D7_1214900/PF3D7_1015900/PF3D7_1462800/PF3D7_0922500/PF3D7_1436000/PF3D7_0626800/PF3D7_1120100/PF3D7_0629100/PF3D7_0610800/PF3D7_1453800/PF3D7_1021600/PF3D7_1439900/PF3D7_1325100/PF3D7_0624000/PF3D7_1444800/PF3D7_1037100"
"GO:0033036","GO:0033036","macromolecule localization",142,-0.399649190605082,-1.30108591529253,0.0338777979431337,0.465357937096262,0.451406499941477,847,"tags=30%, list=26%, signal=24%","PF3D7_0210000/PF3D7_0522400/PF3D7_1117700/PF3D7_0319000/PF3D7_1324700/PF3D7_0526900/PF3D7_1134800/PF3D7_1309700/PF3D7_0104200/PF3D7_1452600/PF3D7_0730200/PF3D7_1246800/PF3D7_1438100/PF3D7_0905900/PF3D7_1353600/PF3D7_1038400/PF3D7_1320400/PF3D7_1035900/PF3D7_1144900/PF3D7_1436300/PF3D7_0723900/PF3D7_1333300/PF3D7_1124700/PF3D7_1218300/PF3D7_1246300/PF3D7_1138400/PF3D7_0210700/PF3D7_1427000/PF3D7_1448600/PF3D7_1243000/PF3D7_0215300/PF3D7_1451000/PF3D7_1034700/PF3D7_0803600/PF3D7_1224200/PF3D7_0816200/PF3D7_1432000/PF3D7_0920700/PF3D7_0422100/PF3D7_0401900/PF3D7_0530100/PF3D7_0216800/PF3D7_0531100"
"GO:0010033","GO:0010033","response to organic substance",34,0.372252082216675,1.46984296836601,0.0344530577088717,0.465357937096262,0.451406499941477,880,"tags=47%, list=27%, signal=35%","PF3D7_0422800/PF3D7_1015600/PF3D7_1118200/PF3D7_0314200/PF3D7_1134000/PF3D7_1203900/PF3D7_1215300/PF3D7_0708400/PF3D7_0818900/PF3D7_0708500/PF3D7_0313100/PF3D7_1304500/PF3D7_0213100/PF3D7_1466100/PF3D7_1330300/PF3D7_1468500"
"GO:0042221","GO:0042221","response to chemical",72,0.293817209530206,1.35372675576272,0.036281179138322,0.465357937096262,0.451406499941477,939,"tags=49%, list=29%, signal=36%","PF3D7_0422800/PF3D7_1015600/PF3D7_1118200/PF3D7_0314200/PF3D7_1447900/PF3D7_0603300/PF3D7_1134000/PF3D7_1347200/PF3D7_0623500/PF3D7_1121600/PF3D7_0415000/PF3D7_1029600/PF3D7_0621200/PF3D7_0509800/PF3D7_1203900/PF3D7_0925700/PF3D7_1215300/PF3D7_0708400/PF3D7_0510500/PF3D7_0818900/PF3D7_0708500/PF3D7_0709000/PF3D7_0313100/PF3D7_1304500/PF3D7_0204700/PF3D7_0213100/PF3D7_1451100/PF3D7_0302600/PF3D7_1466100/PF3D7_1330300/PF3D7_1468500/PF3D7_1008700/PF3D7_0112200/PF3D7_0106900/PF3D7_0523000"
"GO:0006468","GO:0006468","protein phosphorylation",85,-0.430802684298243,-1.35447038888505,0.0372709390206025,0.465357937096262,0.451406499941477,1160,"tags=53%, list=35%, signal=35%","PF3D7_0726200/PF3D7_1039000/PF3D7_1444500/PF3D7_1121300/PF3D7_1227500/PF3D7_0805700/PF3D7_0926300/PF3D7_1145200/PF3D7_0321400/PF3D7_0214600/PF3D7_1247500/PF3D7_0420100/PF3D7_1104900/PF3D7_0203100/PF3D7_0718100/PF3D7_1356800/PF3D7_0724600/PF3D7_0902000/PF3D7_1321100/PF3D7_0610600/PF3D7_1441300/PF3D7_1445400/PF3D7_0615500/PF3D7_0503500/PF3D7_0802600/PF3D7_0217500/PF3D7_0417800/PF3D7_0704500/PF3D7_1238900/PF3D7_0211700/PF3D7_0902500/PF3D7_1450000/PF3D7_1223100/PF3D7_1428500/PF3D7_1337800/PF3D7_0623800/PF3D7_1331000/PF3D7_0500900/PF3D7_0717500/PF3D7_0902100/PF3D7_0301200/PF3D7_1463700/PF3D7_1246900/PF3D7_1149300/PF3D7_1121900"
"GO:0007049","GO:0007049","cell cycle",59,-0.457743798893973,-1.38982580542359,0.0388452557843345,0.465357937096262,0.451406499941477,959,"tags=41%, list=29%, signal=29%","PF3D7_0515000/PF3D7_1219000/PF3D7_1417800/PF3D7_0105800/PF3D7_1405800/PF3D7_1456500/PF3D7_1117700/PF3D7_1428300/PF3D7_0507700/PF3D7_0615500/PF3D7_1032500/PF3D7_1220300/PF3D7_1251200/PF3D7_1449100/PF3D7_0923500/PF3D7_1304000/PF3D7_0316500/PF3D7_0607600/PF3D7_1237000/PF3D7_1318400/PF3D7_0826900/PF3D7_0605500/PF3D7_1463700/PF3D7_0215800"
"GO:0006753","GO:0006753","nucleoside phosphate metabolic process",64,0.304860410163727,1.37584280914521,0.0394477317554241,0.465357937096262,0.451406499941477,856,"tags=48%, list=26%, signal=37%","PF3D7_1360500/PF3D7_1324900/PF3D7_1214900/PF3D7_1015900/PF3D7_0206700/PF3D7_1462800/PF3D7_0603300/PF3D7_1127100/PF3D7_1108500/PF3D7_1029600/PF3D7_0922500/PF3D7_1366500/PF3D7_1350100/PF3D7_1251300/PF3D7_0920800/PF3D7_1023200/PF3D7_1436000/PF3D7_0626800/PF3D7_1120100/PF3D7_0629100/PF3D7_1405600/PF3D7_1235700/PF3D7_0610800/PF3D7_0704700/PF3D7_1453800/PF3D7_1021600/PF3D7_0406100/PF3D7_1439900/PF3D7_1426900/PF3D7_1325100/PF3D7_1327800"
"GO:0016051","GO:0016051","carbohydrate biosynthetic process",10,0.589249244032873,1.62018640725103,0.0410297666934835,0.465357937096262,0.451406499941477,872,"tags=70%, list=26%, signal=52%","PF3D7_1015900/PF3D7_1462800/PF3D7_1342800/PF3D7_1025100/PF3D7_1436000/PF3D7_1439900/PF3D7_1017400"
"GO:0009117","GO:0009117","nucleotide metabolic process",61,0.296932445609233,1.33222136791561,0.0491803278688525,0.465357937096262,0.451406499941477,856,"tags=48%, list=26%, signal=36%","PF3D7_1360500/PF3D7_1324900/PF3D7_1214900/PF3D7_1015900/PF3D7_0206700/PF3D7_1462800/PF3D7_0603300/PF3D7_1127100/PF3D7_1108500/PF3D7_0922500/PF3D7_1366500/PF3D7_1350100/PF3D7_1251300/PF3D7_0920800/PF3D7_1023200/PF3D7_1436000/PF3D7_0626800/PF3D7_1120100/PF3D7_0629100/PF3D7_1235700/PF3D7_0610800/PF3D7_0704700/PF3D7_1453800/PF3D7_1021600/PF3D7_0406100/PF3D7_1439900/PF3D7_1426900/PF3D7_1325100/PF3D7_1327800"
"GO:0006497","GO:0006497","protein lipidation",20,-0.563851944350129,-1.44479788877136,0.050566589496771,0.465357937096262,0.451406499941477,616,"tags=40%, list=19%, signal=33%","PF3D7_1322500/PF3D7_1321400/PF3D7_0528400/PF3D7_1122100/PF3D7_0935300/PF3D7_0615300/PF3D7_1412800/PF3D7_0303400"
"GO:0042157","GO:0042157","lipoprotein metabolic process",20,-0.563851944350129,-1.44479788877136,0.050566589496771,0.465357937096262,0.451406499941477,616,"tags=40%, list=19%, signal=33%","PF3D7_1322500/PF3D7_1321400/PF3D7_0528400/PF3D7_1122100/PF3D7_0935300/PF3D7_0615300/PF3D7_1412800/PF3D7_0303400"
"GO:0042158","GO:0042158","lipoprotein biosynthetic process",20,-0.563851944350129,-1.44479788877136,0.050566589496771,0.465357937096262,0.451406499941477,616,"tags=40%, list=19%, signal=33%","PF3D7_1322500/PF3D7_1321400/PF3D7_0528400/PF3D7_1122100/PF3D7_0935300/PF3D7_0615300/PF3D7_1412800/PF3D7_0303400"
"GO:0072525","GO:0072525","pyridine-containing compound biosynthetic process",18,0.441107162976796,1.47502666457926,0.0509989484752892,0.465357937096262,0.451406499941477,676,"tags=56%, list=21%, signal=44%","PF3D7_1324900/PF3D7_1214900/PF3D7_1015900/PF3D7_1462800/PF3D7_0621200/PF3D7_0922500/PF3D7_1436000/PF3D7_0626800/PF3D7_1120100/PF3D7_0629100"
"GO:0046939","GO:0046939","nucleotide phosphorylation",17,0.450256898898437,1.48417875699128,0.051010101010101,0.465357937096262,0.451406499941477,665,"tags=53%, list=20%, signal=42%","PF3D7_1324900/PF3D7_1214900/PF3D7_1015900/PF3D7_1462800/PF3D7_0922500/PF3D7_1366500/PF3D7_1436000/PF3D7_0626800/PF3D7_1120100"
"GO:0006165","GO:0006165","nucleoside diphosphate phosphorylation",16,0.459068450651108,1.48502583549442,0.0533529123837494,0.465357937096262,0.451406499941477,977,"tags=81%, list=30%, signal=57%","PF3D7_1324900/PF3D7_1214900/PF3D7_1015900/PF3D7_1462800/PF3D7_0922500/PF3D7_1366500/PF3D7_1436000/PF3D7_0626800/PF3D7_1120100/PF3D7_1439900/PF3D7_0624000/PF3D7_1444800/PF3D7_1037100"
"GO:0046434","GO:0046434","organophosphate catabolic process",17,0.447235084082509,1.47421796934242,0.0535353535353535,0.465357937096262,0.451406499941477,1005,"tags=82%, list=31%, signal=58%","PF3D7_1324900/PF3D7_1214900/PF3D7_1015900/PF3D7_1462800/PF3D7_0922500/PF3D7_1436000/PF3D7_0626800/PF3D7_1120100/PF3D7_1021600/PF3D7_1439900/PF3D7_0624000/PF3D7_1444800/PF3D7_1037100/PF3D7_1216200"
"GO:0043543","GO:0043543","protein acylation",15,-0.594213173416032,-1.4362531317146,0.0556261112522225,0.465357937096262,0.451406499941477,616,"tags=40%, list=19%, signal=33%","PF3D7_1322500/PF3D7_1321400/PF3D7_0528400/PF3D7_0628600/PF3D7_1412800/PF3D7_0303400"
"GO:0019359","GO:0019359","nicotinamide nucleotide biosynthetic process",16,0.452458717943503,1.46364422274673,0.056779246206559,0.465357937096262,0.451406499941477,977,"tags=81%, list=30%, signal=57%","PF3D7_1324900/PF3D7_1214900/PF3D7_1015900/PF3D7_1462800/PF3D7_0922500/PF3D7_1436000/PF3D7_0626800/PF3D7_1120100/PF3D7_0629100/PF3D7_1439900/PF3D7_0624000/PF3D7_1444800/PF3D7_1037100"
"GO:0019363","GO:0019363","pyridine nucleotide biosynthetic process",16,0.452458717943503,1.46364422274673,0.056779246206559,0.465357937096262,0.451406499941477,977,"tags=81%, list=30%, signal=57%","PF3D7_1324900/PF3D7_1214900/PF3D7_1015900/PF3D7_1462800/PF3D7_0922500/PF3D7_1436000/PF3D7_0626800/PF3D7_1120100/PF3D7_0629100/PF3D7_1439900/PF3D7_0624000/PF3D7_1444800/PF3D7_1037100"
"GO:0006355","GO:0006355","regulation of transcription, DNA-templated",82,-0.420652909827496,-1.31885353237244,0.057542768273717,0.465357937096262,0.451406499941477,973,"tags=38%, list=30%, signal=27%","PF3D7_0518200/PF3D7_1107800/PF3D7_1143100/PF3D7_0802100/PF3D7_0420300/PF3D7_1449500/PF3D7_1241400/PF3D7_0613800/PF3D7_1458600/PF3D7_0110800/PF3D7_1220900/PF3D7_1328800/PF3D7_1359200/PF3D7_0621000/PF3D7_1141800/PF3D7_1146600/PF3D7_1449100/PF3D7_0714500/PF3D7_0919900/PF3D7_1209300/PF3D7_0628600/PF3D7_1439500/PF3D7_0711400/PF3D7_1445500/PF3D7_1451400/PF3D7_0409800/PF3D7_0716400/PF3D7_1464000/PF3D7_0416500/PF3D7_1463700/PF3D7_1460800"
"GO:1903506","GO:1903506","regulation of nucleic acid-templated transcription",82,-0.420652909827496,-1.31885353237244,0.057542768273717,0.465357937096262,0.451406499941477,973,"tags=38%, list=30%, signal=27%","PF3D7_0518200/PF3D7_1107800/PF3D7_1143100/PF3D7_0802100/PF3D7_0420300/PF3D7_1449500/PF3D7_1241400/PF3D7_0613800/PF3D7_1458600/PF3D7_0110800/PF3D7_1220900/PF3D7_1328800/PF3D7_1359200/PF3D7_0621000/PF3D7_1141800/PF3D7_1146600/PF3D7_1449100/PF3D7_0714500/PF3D7_0919900/PF3D7_1209300/PF3D7_0628600/PF3D7_1439500/PF3D7_0711400/PF3D7_1445500/PF3D7_1451400/PF3D7_0409800/PF3D7_0716400/PF3D7_1464000/PF3D7_0416500/PF3D7_1463700/PF3D7_1460800"
"GO:2001141","GO:2001141","regulation of RNA biosynthetic process",82,-0.420652909827496,-1.31885353237244,0.057542768273717,0.465357937096262,0.451406499941477,973,"tags=38%, list=30%, signal=27%","PF3D7_0518200/PF3D7_1107800/PF3D7_1143100/PF3D7_0802100/PF3D7_0420300/PF3D7_1449500/PF3D7_1241400/PF3D7_0613800/PF3D7_1458600/PF3D7_0110800/PF3D7_1220900/PF3D7_1328800/PF3D7_1359200/PF3D7_0621000/PF3D7_1141800/PF3D7_1146600/PF3D7_1449100/PF3D7_0714500/PF3D7_0919900/PF3D7_1209300/PF3D7_0628600/PF3D7_1439500/PF3D7_0711400/PF3D7_1445500/PF3D7_1451400/PF3D7_0409800/PF3D7_0716400/PF3D7_1464000/PF3D7_0416500/PF3D7_1463700/PF3D7_1460800"
"GO:0009166","GO:0009166","nucleotide catabolic process",16,0.450944712048465,1.45874661354263,0.0577581987273617,0.465357937096262,0.451406499941477,977,"tags=81%, list=30%, signal=57%","PF3D7_1324900/PF3D7_1214900/PF3D7_1015900/PF3D7_1462800/PF3D7_0922500/PF3D7_1436000/PF3D7_0626800/PF3D7_1120100/PF3D7_1021600/PF3D7_1439900/PF3D7_0624000/PF3D7_1444800/PF3D7_1037100"
"GO:1901292","GO:1901292","nucleoside phosphate catabolic process",16,0.450944712048465,1.45874661354263,0.0577581987273617,0.465357937096262,0.451406499941477,977,"tags=81%, list=30%, signal=57%","PF3D7_1324900/PF3D7_1214900/PF3D7_1015900/PF3D7_1462800/PF3D7_0922500/PF3D7_1436000/PF3D7_0626800/PF3D7_1120100/PF3D7_1021600/PF3D7_1439900/PF3D7_0624000/PF3D7_1444800/PF3D7_1037100"
"GO:0051252","GO:0051252","regulation of RNA metabolic process",84,-0.416611401202904,-1.30895074829138,0.0619368203003625,0.465357937096262,0.451406499941477,973,"tags=37%, list=30%, signal=27%","PF3D7_0518200/PF3D7_1107800/PF3D7_1143100/PF3D7_0802100/PF3D7_0420300/PF3D7_1449500/PF3D7_1241400/PF3D7_0613800/PF3D7_1458600/PF3D7_0110800/PF3D7_1220900/PF3D7_1328800/PF3D7_1359200/PF3D7_0621000/PF3D7_1141800/PF3D7_1146600/PF3D7_1449100/PF3D7_0714500/PF3D7_0919900/PF3D7_1209300/PF3D7_0628600/PF3D7_1439500/PF3D7_0711400/PF3D7_1445500/PF3D7_1451400/PF3D7_0409800/PF3D7_0716400/PF3D7_1464000/PF3D7_0416500/PF3D7_1463700/PF3D7_1460800"
